signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
GDS_5917	NA	643	CXCR5	-0.181305	0.110836679469593
GDS_5917	NA	644	BLVRA	0.0283516	0.240869858168273
GDS_5917	NA	645	BLVRB	0.0238468	0.700631010568155
GDS_5917	NA	646	BNC1	-0.144238	0.0141272634120076
GDS_5917	NA	648	BMI1	0.389796	0.00633410892620521
GDS_5917	NA	649	BMP1	-0.140403	0.240516203566122
GDS_5917	NA	650	BMP2	0.0134746	0.65812277235244
GDS_5917	NA	651	BMP3	-0.163261	0.00118753245224236
GDS_5917	NA	652	BMP4	-0.0384165	0.487772649276684
GDS_5917	NA	653	BMP5	-0.166726	0.0236273046008024
GDS_5917	NA	654	BMP6	-0.137357	0.186977112250525
GDS_5917	NA	655	BMP7	-0.137278	0.308895489732758
GDS_5917	NA	656	BMP8B	-0.0994556	0.224954206754608
GDS_5917	NA	657	BMPR1A	0.0387043	0.497700210450301
GDS_5917	NA	658	BMPR1B	-0.255555	0.0742748986787736
GDS_5917	NA	659	BMPR2	0.0370378	0.335175104719042
GDS_5917	NA	660	BMX	-0.110485	0.152124831730479
GDS_5917	NA	661	POLR3D	-0.134337	0.0195209477300796
GDS_5917	NA	662	BNIP1	-0.0662096	0.345730319667069
GDS_5917	NA	663	BNIP2	0.0241393	0.691168483639894
GDS_5917	NA	664	BNIP3	0.410832	0.00874935883304775
GDS_5917	NA	665	BNIP3L	0.697055	0.0000266976437942727
GDS_5917	NA	666	BOK	-0.215719	0.001997782554892
GDS_5917	NA	667	DST	0.108656	0.134974665827135
GDS_5917	NA	668	FOXL2	-0.145205	0.00322405471159464
GDS_5917	NA	669	BPGM	0.205151	0.0100815678373021
GDS_5917	NA	670	BPHL	0.341159	0.0843450508475272
GDS_5917	NA	671	BPI	-0.178532	0.178765102555568
GDS_5917	NA	672	BRCA1	-0.160169	0.0254853175112881
GDS_5917	NA	673	BRAF	-0.125567	0.121780721248252
GDS_5917	NA	675	BRCA2	-0.060486	0.285414640667358
GDS_5917	NA	676	BRDT	-0.0724349	0.0603082781687543
GDS_5917	NA	677	ZFP36L1	0.0508738	0.151573324432192
GDS_5917	NA	678	ZFP36L2	0.181481	0.469456623157357
GDS_5917	NA	682	BSG	0.236612	0.243454977132725
GDS_5917	NA	683	BST1	0.0755981	0.190492328745775
GDS_5917	NA	684	BST2	0.328429	0.0354853983006275
GDS_5917	NA	685	BTC	-0.0812362	0.103053038009177
GDS_5917	NA	686	BTD	0.0691663	0.439150904481551
GDS_5917	NA	687	KLF9	0.211278	0.0186242182961315
GDS_5917	NA	688	KLF5	0.0338412	0.39747580286969
GDS_5917	NA	689	BTF3	0.265508	0.08091078277952
GDS_5917	NA	694	BTG1	0.693716	0.00202317385479359
GDS_5917	NA	695	BTK	-0.128276	0.0266865650691025
GDS_5917	NA	696	BTN1A1	-0.108891	0.0547487449326771
GDS_5917	NA	699	BUB1	-0.147968	0.027748430954568
GDS_5917	NA	701	BUB1B	-0.151634	0.00514272762453058
GDS_5917	NA	705	BYSL	-0.120563	0.0597756392230164
GDS_5917	NA	706	TSPO	0.0874044	0.369312711021235
GDS_5917	NA	708	C1QBP	0.525472	0.000118663866360864
GDS_5917	NA	710	SERPING1	0.337316	0.0624558848691662
GDS_5917	NA	712	C1QA	0.232496	0.344782179932768
GDS_5917	NA	713	C1QB	0.170185	0.510687369731885
GDS_5917	NA	715	C1R	0.0848239	0.634844805754904
GDS_5917	NA	716	C1S	0.307277	0.19598808949394
GDS_5917	NA	717	C2	-0.175462	0.0841060867013539
GDS_5917	NA	718	C3	0.0248489	0.921319642894388
GDS_5917	NA	719	C3AR1	0.110514	0.27450874381771
GDS_5917	NA	720	C4A	-0.0779654	0.677342369519539
GDS_5917	NA	721	C4B	0.207684	0.385064824174338
GDS_5917	NA	722	C4BPA	-0.201643	0.0029840523550623
GDS_5917	NA	725	C4BPB	-0.176437	0.00417910750140205
GDS_5917	NA	726	CAPN5	-0.0807445	0.2690279385082
GDS_5917	NA	727	C5	0.151928	0.0166004828307178
GDS_5917	NA	728	C5AR1	-0.100528	0.00992505788338586
GDS_5917	NA	729	C6	-0.177146	0.0140759736241241
GDS_5917	NA	730	C7	0.364993	0.0580032778301395
GDS_5917	NA	731	C8A	-0.139368	0.0097934463857692
GDS_5917	NA	732	C8B	-0.156062	0.0070605155916533
GDS_5917	NA	733	C8G	-0.140166	0.0726167162966044
GDS_5917	NA	734	OSGIN2	-0.0941916	0.165024488078849
GDS_5917	NA	735	C9	-0.0438319	0.23763345818561
GDS_5917	NA	738	VPS51	-0.00126402	0.989673219872932
GDS_5917	NA	740	MRPL49	0.0712577	0.416960313449638
GDS_5917	NA	741	ZNHIT2	-0.143849	0.0823273208810162
GDS_5917	NA	744	MPPED2	0.0191954	0.0304727359955132
GDS_5917	NA	745	MYRF	-0.00815694	0.897945031136777
GDS_5917	NA	746	TMEM258	0.221751	0.0357087819486359
GDS_5917	NA	747	DAGLA	-0.139319	0.0318321941286741
GDS_5917	NA	750	GAS8-AS1	-0.18571	0.00108066840848487
GDS_5917	NA	752	FMNL1	-0.111039	0.129141111023853
GDS_5917	NA	753	LDLRAD4	-0.0553654	0.416474084407077
GDS_5917	NA	754	PTTG1IP	0.23565	0.031981634446339
GDS_5917	NA	755	C21orf2	-0.179287	0.0637660302426299
GDS_5917	NA	757	TMEM50B	0.775619	0.0000458279991370028
GDS_5917	NA	758	MPPED1	-0.160222	0.0276697779051007
GDS_5917	NA	759	CA1	-0.164924	0.0265805073431029
GDS_5917	NA	760	CA2	0.78105	0.00220691600042499
GDS_5917	NA	761	CA3	-0.445709	0.281053164598638
GDS_5917	NA	762	CA4	0.2138	0.204800190673291
GDS_5917	NA	763	CA5A	-0.205345	0.00584531087884514
GDS_5917	NA	765	CA6	-0.0884101	0.106763904013556
GDS_5917	NA	766	CA7	-0.190587	0.0188607568071797
GDS_5917	NA	767	CA8	-0.0152894	0.888142638213148
GDS_5917	NA	768	CA9	-0.163898	0.0506539648680897
GDS_5917	NA	770	CA11	-0.0752366	0.108602578611768
GDS_5917	NA	771	CA12	0.420068	0.173182407421791
GDS_5917	NA	773	CACNA1A	-0.135651	0.0414956404452855
GDS_5917	NA	774	CACNA1B	-0.178796	0.0136922357515083
GDS_5917	NA	775	CACNA1C	-0.139182	0.0214560706841806
GDS_5917	NA	776	CACNA1D	-0.0756738	0.481025056065302
GDS_5917	NA	777	CACNA1E	-0.122416	0.107806027239011
GDS_5917	NA	778	CACNA1F	-0.166398	0.0372103288211081
GDS_5917	NA	779	CACNA1S	-0.357596	0.0471559193861278
GDS_5917	NA	780	DDR1	0.200622	0.0511049755818079
GDS_5917	NA	781	CACNA2D1	-0.0757161	0.244960325387047
GDS_5917	NA	782	CACNB1	-0.273197	0.0829081907030685
GDS_5917	NA	783	CACNB2	-0.121498	0.0316501397332642
GDS_5917	NA	784	CACNB3	-0.0362365	0.560418162271016
GDS_5917	NA	785	CACNB4	-0.248014	0.0439842326793159
GDS_5917	NA	786	CACNG1	-0.334332	0.0204748488904344
GDS_5917	NA	788	SLC25A20	0.0470709	0.503236628357244
GDS_5917	NA	790	CAD	0.000177749	0.997389768231758
GDS_5917	NA	793	CALB1	0.2963	0.41316703481694
GDS_5917	NA	794	CALB2	-0.144428	0.0046230687338532
GDS_5917	NA	795	S100G	-0.149619	0.0155832434352602
GDS_5917	NA	796	CALCA	-0.215522	0.036905789939772
GDS_5917	NA	797	CALCB	-0.207392	0.0176706823842703
GDS_5917	NA	799	CALCR	-0.101623	0.0746822825299208
GDS_5917	NA	800	CALD1	0.391865	0.0528589268399638
GDS_5917	NA	801	CALM1	0.233336	0.37293616580161
GDS_5917	NA	805	CALM2	0.177527	0.00972956494998954
GDS_5917	NA	808	CALM3	-0.086399	0.453135213950984
GDS_5917	NA	810	CALML3	-0.30253	0.0202458926716723
GDS_5917	NA	811	CALR	0.158266	0.290101303365197
GDS_5917	NA	813	CALU	0.053269	0.59764471712104
GDS_5917	NA	814	CAMK4	-0.161409	0.0813620343012426
GDS_5917	NA	815	CAMK2A	-0.161873	0.0489336545655872
GDS_5917	NA	816	CAMK2B	-0.228732	0.0419522443827885
GDS_5917	NA	818	CAMK2G	0.0920874	0.252422992761242
GDS_5917	NA	819	CAMLG	0.1815	0.00814142527696236
GDS_5917	NA	820	CAMP	-0.199911	0.00107328555107528
GDS_5917	NA	821	CANX	0.883284	0.000715402427857152
GDS_5917	NA	822	CAPG	0.158354	0.236346974044444
GDS_5917	NA	823	CAPN1	-0.050173	0.591211816632523
GDS_5917	NA	824	CAPN2	0.154499	0.302409698697855
GDS_5917	NA	825	CAPN3	0.264968	0.397804794438034
GDS_5917	NA	826	CAPNS1	0.230544	0.0426278554749819
GDS_5917	NA	827	CAPN6	0.0409782	0.176401432408669
GDS_5917	NA	829	CAPZA1	0.384833	0.00610569677972427
GDS_5917	NA	830	CAPZA2	0.280566	0.356969562648342
GDS_5917	NA	831	CAST	0.182747	0.0324170691823546
GDS_5917	NA	832	CAPZB	0.110045	0.0847805045808994
GDS_5917	NA	833	CARS	0.00153773	0.0195332004031082
GDS_5917	NA	834	CASP1	0.135155	0.298097974346983
GDS_5917	NA	835	CASP2	-0.0902188	0.259054196568575
GDS_5917	NA	836	CASP3	0.0431411	0.488462412528193
GDS_5917	NA	837	CASP4	-0.0362278	0.274581301267965
GDS_5917	NA	838	CASP5	-0.0376426	0.357841782106398
GDS_5917	NA	839	CASP6	0.0259994	0.238836469556344
GDS_5917	NA	840	CASP7	-0.0101492	0.838922410070228
GDS_5917	NA	841	CASP8	-0.02886	0.623076554714808
GDS_5917	NA	842	CASP9	-0.0689369	0.507956141794655
GDS_5917	NA	843	CASP10	-0.138677	0.0770895293804289
GDS_5917	NA	844	CASQ1	-0.337955	0.311214131687734
GDS_5917	NA	845	CASQ2	-0.274669	0.233415762707411
GDS_5917	NA	846	CASR	0.139637	0.162056149766023
GDS_5917	NA	847	CAT	0.392868	0.0869658846614036
GDS_5917	NA	856	CATR1	-0.0841487	0.0219902336937817
GDS_5917	NA	857	CAV1	0.223892	0.278245490596312
GDS_5917	NA	858	CAV2	0.121623	0.0476357330779475
GDS_5917	NA	859	CAV3	-0.304915	0.00438677620947102
GDS_5917	NA	860	RUNX2	-0.127879	0.0591643009929264
GDS_5917	NA	861	RUNX1	-0.162986	0.0516084895663235
GDS_5917	NA	862	RUNX1T1	-0.117701	0.32027395076391
GDS_5917	NA	863	CBFA2T3	-0.122988	0.0577334330691495
GDS_5917	NA	864	RUNX3	-0.119317	0.218390921285983
GDS_5917	NA	865	CBFB	0.129384	0.286788355875917
GDS_5917	NA	866	SERPINA6	0.19836	0.295435019578798
GDS_5917	NA	867	CBL	-0.160512	0.024291402322108
GDS_5917	NA	868	CBLB	0.115135	0.273194133561899
GDS_5917	NA	869	CBLN1	-0.0749595	0.129389331642904
GDS_5917	NA	871	SERPINH1	0.0686301	0.36526458560832
GDS_5917	NA	873	CBR1	0.292453	0.00927134456426148
GDS_5917	NA	874	CBR3	-0.22272	0.00115646343744205
GDS_5917	NA	875	CBS	-0.0975065	0.0508828916318134
GDS_5917	NA	881	CCIN	-0.113322	0.0570403000290415
GDS_5917	NA	883	CCBL1	-0.137748	0.0312439727273916
GDS_5917	NA	885	CCK	-0.170614	0.0243814324367294
GDS_5917	NA	886	CCKAR	-0.255718	0.0557443860409726
GDS_5917	NA	887	CCKBR	-0.270123	0.00351588916776002
GDS_5917	NA	889	KRIT1	0.220804	0.170357902176145
GDS_5917	NA	890	CCNA2	-0.0473035	0.443018859309618
GDS_5917	NA	891	CCNB1	-0.100103	0.0158973496825806
GDS_5917	NA	894	CCND2	-0.00121486	0.339984462170442
GDS_5917	NA	896	CCND3	-0.0180773	0.866439734216229
GDS_5917	NA	898	CCNE1	-0.116449	0.0682824528422384
GDS_5917	NA	899	CCNF	-0.200236	0.0058983941929634
GDS_5917	NA	900	CCNG1	0.785784	0.00000364523725842567
GDS_5917	NA	901	CCNG2	0.532816	0.00154830156786494
GDS_5917	NA	902	CCNH	0.266228	0.000850951798243459
GDS_5917	NA	904	CCNT1	-0.0508809	0.505175928896078
GDS_5917	NA	905	CCNT2	-0.0545825	0.409839058858765
GDS_5917	NA	908	CCT6A	0.238043	0.357453657839666
GDS_5917	NA	909	CD1A	-0.300369	0.00206717068861598
GDS_5917	NA	910	CD1B	-0.173041	0.0229285426531063
GDS_5917	NA	911	CD1C	-0.184957	0.0518622594108446
GDS_5917	NA	912	CD1D	0.00891849	0.862014496239341
GDS_5917	NA	913	CD1E	-0.0516607	0.318761215773695
GDS_5917	NA	914	CD2	0.175618	0.262971573294099
GDS_5917	NA	915	CD3D	0.221996	0.210756596144291
GDS_5917	NA	916	CD3E	-0.131163	0.115568258175089
GDS_5917	NA	917	CD3G	-0.0674348	0.356855617245941
GDS_5917	NA	919	CD247	0.0330591	0.726032675579263
GDS_5917	NA	920	CD4	-0.034634	0.332768293434464
GDS_5917	NA	921	CD5	-0.203811	0.00480058730619233
GDS_5917	NA	922	CD5L	-0.09337	0.0374530098570735
GDS_5917	NA	923	CD6	-0.141306	0.189742620129788
GDS_5917	NA	924	CD7	-0.137355	0.0888174959909008
GDS_5917	NA	925	CD8A	0.000374286	0.99659779976943
GDS_5917	NA	926	CD8B	-0.133386	0.0295068272865386
GDS_5917	NA	928	CD9	0.495867	0.0448738271706383
GDS_5917	NA	929	CD14	0.202265	0.274859633183403
GDS_5917	NA	930	CD19	-0.133001	0.0892389838594349
GDS_5917	NA	931	MS4A1	0.0297353	0.67843712826095
GDS_5917	NA	932	MS4A3	-0.103645	0.0254637028721928
GDS_5917	NA	933	CD22	-0.19565	0.00507465492939938
GDS_5917	NA	934	CD24	0.543501	0.0150860547055507
GDS_5917	NA	939	CD27	0.0803931	0.406253806690949
GDS_5917	NA	940	CD28	-0.110879	0.0770891028727019
GDS_5917	NA	941	CD80	-0.145581	0.0917702173186596
GDS_5917	NA	942	CD86	-0.0385426	0.50838216610823
GDS_5917	NA	943	TNFRSF8	-0.130655	0.0402912722974633
GDS_5917	NA	944	TNFSF8	-0.344734	0.0000652912461377474
GDS_5917	NA	945	CD33	-0.219578	0.0147548358247677
GDS_5917	NA	946	SIGLEC6	-0.186329	0.0946234378945321
GDS_5917	NA	947	CD34	-0.0283493	0.732577887854172
GDS_5917	NA	948	CD36	-0.149826	0.459133839648453
GDS_5917	NA	949	SCARB1	-0.159661	0.0801889655489044
GDS_5917	NA	950	SCARB2	0.438529	0.00231743735446874
GDS_5917	NA	951	CD37	-0.00288047	0.978729373359845
GDS_5917	NA	952	CD38	-0.0990709	0.339693089796754
GDS_5917	NA	953	ENTPD1	0.0909414	0.368051925799918
GDS_5917	NA	954	ENTPD2	-0.0905191	0.0857712168459942
GDS_5917	NA	955	ENTPD6	-0.0566547	0.333524357213413
GDS_5917	NA	956	ENTPD3	-0.116476	0.131255372298201
GDS_5917	NA	957	ENTPD5	0.459291	0.00594153652022647
GDS_5917	NA	958	CD40	-0.0416238	0.521047926889622
GDS_5917	NA	959	CD40LG	-0.1933	0.00290677041105102
GDS_5917	NA	960	CD44	0.00791665	0.694483136164755
GDS_5917	NA	961	CD47	0.145104	0.0429508404565427
GDS_5917	NA	962	CD48	0.174328	0.242506426232693
GDS_5917	NA	963	CD53	0.421584	0.0336176928324849
GDS_5917	NA	965	CD58	0.234028	0.141411364191139
GDS_5917	NA	966	CD59	0.319945	0.19999890757819
GDS_5917	NA	967	CD63	0.134402	0.13680651229948
GDS_5917	NA	968	CD68	-0.0629705	0.199202824794374
GDS_5917	NA	969	CD69	0.0396589	0.57775693788303
GDS_5917	NA	970	CD70	-0.146109	0.0216446930389646
GDS_5917	NA	971	CD72	-0.116555	0.060541449343009
GDS_5917	NA	972	CD74	0.124376	0.508096695058786
GDS_5917	NA	973	CD79A	-0.179866	0.084425580653728
GDS_5917	NA	974	CD79B	-0.22159	0.099143014836841
GDS_5917	NA	975	CD81	0.309618	0.0163162627068854
GDS_5917	NA	976	ADGRE5	-0.0692917	0.458961455032982
GDS_5917	NA	977	CD151	-0.0368501	0.700900222190191
GDS_5917	NA	978	CDA	-0.0513966	0.60338401732906
GDS_5917	NA	983	CDK1	-0.0471145	0.32133831344233
GDS_5917	NA	987	LRBA	0.411794	0.00425149160870937
GDS_5917	NA	988	CDC5L	-0.192131	0.0357675471606927
GDS_5917	NA	989	SEPT7	0.451878	0.00933762059528984
GDS_5917	NA	990	CDC6	-0.0575342	0.498807741577231
GDS_5917	NA	991	CDC20	-0.114417	0.0821664237839376
GDS_5917	NA	993	CDC25A	-0.127633	0.0644804164046393
GDS_5917	NA	994	CDC25B	0.00615044	0.929408030125719
GDS_5917	NA	995	CDC25C	-0.180321	0.04989087013264
GDS_5917	NA	996	CDC27	-0.037793	0.332742503345386
GDS_5917	NA	997	CDC34	-0.181572	0.0199511660854248
GDS_5917	NA	998	CDC42	-0.0455721	0.241099873741699
GDS_5917	NA	999	CDH1	0.400901	0.161442776240699
GDS_5917	NA	1000	CDH2	0.136949	0.0512429930517151
GDS_5917	NA	1001	CDH3	-0.0330779	0.756267847955276
GDS_5917	NA	1002	CDH4	-0.160481	0.0191656250238068
GDS_5917	NA	1003	CDH5	0.077141	0.29324341484799
GDS_5917	NA	1004	CDH6	0.0542845	0.0589699633111862
GDS_5917	NA	1005	CDH7	-0.206177	0.0364712773905136
GDS_5917	NA	1006	CDH8	-0.105841	0.0935731513096388
GDS_5917	NA	1007	CDH9	-0.126902	0.00686442875625623
GDS_5917	NA	1008	CDH10	-0.157994	0.00175118315530621
GDS_5917	NA	1009	CDH11	0.250128	0.0983938716927361
GDS_5917	NA	1010	CDH12	-0.0858662	0.0145722648886155
GDS_5917	NA	1012	CDH13	-0.149592	0.0336604677133902
GDS_5917	NA	1013	CDH15	-0.350672	0.00348414195292888
GDS_5917	NA	1014	CDH16	0.125158	0.598055549393505
GDS_5917	NA	1015	CDH17	-0.125594	0.0407492576774189
GDS_5917	NA	1016	CDH18	-0.191343	0.0196831904554481
GDS_5917	NA	1017	CDK2	-0.103019	0.0824636000339072
GDS_5917	NA	1018	CDK3	-0.0869768	0.155950597699348
GDS_5917	NA	1019	CDK4	0.124489	0.114822376510256
GDS_5917	NA	1020	CDK5	0.086192	0.176152288222295
GDS_5917	NA	1021	CDK6	-0.146972	0.0331390924033513
GDS_5917	NA	1022	CDK7	0.370933	0.00248238183679828
GDS_5917	NA	1025	CDK9	-0.133023	0.0464157729844243
GDS_5917	NA	1026	CDKN1A	-0.149377	0.124040481750885
GDS_5917	NA	1027	CDKN1B	0.479328	0.0015811575153593
GDS_5917	NA	1028	CDKN1C	0.0802798	0.344218465886864
GDS_5917	NA	1029	CDKN2A	-0.173725	0.00968495983845217
GDS_5917	NA	1030	CDKN2B	-0.065826	0.432644090674088
GDS_5917	NA	1031	CDKN2C	-0.0586787	0.0623123044161779
GDS_5917	NA	1032	CDKN2D	-0.161358	0.0149581038872428
GDS_5917	NA	1033	CDKN3	-0.0429423	0.430529068015052
GDS_5917	NA	1036	CDO1	0.102445	0.117557396884302
GDS_5917	NA	1038	CDR1	-0.129633	0.000339409357680022
GDS_5917	NA	1039	CDR2	0.33754	0.000607330841538731
GDS_5917	NA	1040	CDS1	0.03302	0.199472061803252
GDS_5917	NA	1041	CDSN	-0.151834	0.0838767260026518
GDS_5917	NA	1043	CD52	0.203871	0.234121158142073
GDS_5917	NA	1044	CDX1	-0.262887	0.0003175643799591
GDS_5917	NA	1045	CDX2	-0.206336	0.00582116771315715
GDS_5917	NA	1046	CDX4	-0.11858	0.0896188073407344
GDS_5917	NA	1047	CLGN	-0.12509	0.00752761711685692
GDS_5917	NA	1048	CEACAM5	-0.0921343	0.274820600103869
GDS_5917	NA	1050	CEBPA	-0.188387	0.0170994041282519
GDS_5917	NA	1052	CEBPD	0.126786	0.0320074793637814
GDS_5917	NA	1053	CEBPE	-0.305054	0.0000536416522001371
GDS_5917	NA	1054	CEBPG	0.179493	0.00305341626157447
GDS_5917	NA	1056	CEL	-0.29948	0.00813788037592703
GDS_5917	NA	1058	CENPA	-0.0846954	0.107753300154212
GDS_5917	NA	1060	CENPC	0.0538966	0.297528095876475
GDS_5917	NA	1062	CENPE	-0.170173	0.0668422956061618
GDS_5917	NA	1063	CENPF	-0.0910125	0.171033677917716
GDS_5917	NA	1066	CES1	-0.214618	0.00276874022531094
GDS_5917	NA	1068	CETN1	-0.088038	0.204493925306177
GDS_5917	NA	1069	CETN2	0.41674	0.00229139318598416
GDS_5917	NA	1070	CETN3	0.27508	0.0156651815884134
GDS_5917	NA	1071	CETP	-0.116967	0.202628057800201
GDS_5917	NA	1072	CFL1	0.023023	0.690864248675635
GDS_5917	NA	1075	CTSC	0.604785	0.000253225553917549
GDS_5917	NA	1080	CFTR	-0.0888612	0.161773014692697
GDS_5917	NA	1081	CGA	-0.104032	0.217546832768069
GDS_5917	NA	1082	CGB	-0.185438	0.00880125776049532
GDS_5917	NA	1084	CEACAM3	-0.213899	0.0139869688372443
GDS_5917	NA	1087	CEACAM7	-0.136797	0.0703742995340024
GDS_5917	NA	1088	CEACAM8	-0.0527648	0.228736235330202
GDS_5917	NA	1089	CEACAM4	-0.174624	0.00538681694171329
GDS_5917	NA	1101	CHAD	-0.181088	0.0193309777024714
GDS_5917	NA	1102	RCBTB2	0.387267	0.0000560989534213201
GDS_5917	NA	1103	CHAT	-0.205126	0.0063681824765005
GDS_5917	NA	1104	RCC1	-0.032127	0.60141065565451
GDS_5917	NA	1105	CHD1	0.511578	0.000347686274244094
GDS_5917	NA	1106	CHD2	-0.168868	0.020716326027762
GDS_5917	NA	1107	CHD3	-0.0957958	0.316229187352527
GDS_5917	NA	1108	CHD4	0.182736	0.124613403543553
GDS_5917	NA	1109	AKR1C4	-0.0379018	0.349520176471745
GDS_5917	NA	1111	CHEK1	-0.0259221	0.6207722158962
GDS_5917	NA	1112	FOXN3	0.111554	0.143980440716373
GDS_5917	NA	1113	CHGA	-0.14002	0.0167739843736437
GDS_5917	NA	1114	CHGB	-0.0937986	0.199567798252741
GDS_5917	NA	1116	CHI3L1	-0.143118	0.195153507719348
GDS_5917	NA	1117	CHI3L2	0.0152605	0.752204350912912
GDS_5917	NA	1118	CHIT1	-0.162871	0.191554812479567
GDS_5917	NA	1119	CHKA	-0.00381807	0.746952509435088
GDS_5917	NA	1120	CHKB	-0.0386047	0.3819341494942
GDS_5917	NA	1121	CHM	-0.0120361	0.802633445379632
GDS_5917	NA	1122	CHML	-0.129777	0.00707871116744871
GDS_5917	NA	1124	CHN2	0.191239	0.404363056159156
GDS_5917	NA	1129	CHRM2	-0.130048	0.166776895105466
GDS_5917	NA	1130	LYST	0.0168607	0.326550751150344
GDS_5917	NA	1132	CHRM4	-0.150972	0.0177433485824175
GDS_5917	NA	1133	CHRM5	-0.091677	0.349095163093331
GDS_5917	NA	1134	CHRNA1	-0.240779	0.218704501801685
GDS_5917	NA	1135	CHRNA2	-0.35256	0.000604127332013784
GDS_5917	NA	1136	CHRNA3	-0.17558	0.0130345344943662
GDS_5917	NA	1137	CHRNA4	-0.172248	0.0412487037014348
GDS_5917	NA	1138	CHRNA5	-0.0464408	0.34726978260216
GDS_5917	NA	1139	CHRNA7	-0.0564659	0.254899631249116
GDS_5917	NA	1140	CHRNB1	-0.0717419	0.568353743466743
GDS_5917	NA	1141	CHRNB2	-0.180927	0.0188715262975855
GDS_5917	NA	1142	CHRNB3	-0.165423	0.00092234713455868
GDS_5917	NA	1143	CHRNB4	-0.0436704	0.238729604686769
GDS_5917	NA	1144	CHRND	-0.256487	0.0288138452097444
GDS_5917	NA	1145	CHRNE	-0.149171	0.0225966112497829
GDS_5917	NA	1146	CHRNG	-0.240515	0.000293078105450729
GDS_5917	NA	1147	CHUK	0.156788	0.00773356502580116
GDS_5917	NA	1149	CIDEA	-0.255701	0.00457785389463811
GDS_5917	NA	1152	CKB	-0.125055	0.264382787655148
GDS_5917	NA	1153	CIRBP	0.133176	0.239199475785353
GDS_5917	NA	1155	TBCB	0.135089	0.161478515603342
GDS_5917	NA	1158	CKM	-0.834612	0.232728153590512
GDS_5917	NA	1159	CKMT1B	-0.00310268	0.971198611882
GDS_5917	NA	1160	CKMT2	-0.0491013	0.802369169547422
GDS_5917	NA	1161	ERCC8	-0.0159306	0.819391726846473
GDS_5917	NA	1163	CKS1B	0.132499	0.104881908914517
GDS_5917	NA	1164	CKS2	0.344237	0.0121417111416158
GDS_5917	NA	1173	AP2M1	0.110585	0.238220034051267
GDS_5917	NA	1174	AP1S1	-0.0274572	0.537627066000389
GDS_5917	NA	1175	AP2S1	0.114058	0.280827820700633
GDS_5917	NA	1176	AP3S1	0.40967	0.00283714071360879
GDS_5917	NA	1178	CLC	-0.0960387	0.147703382886178
GDS_5917	NA	1179	CLCA1	-0.158968	0.0476826937082863
GDS_5917	NA	1180	CLCN1	-0.127674	0.0520598005131734
GDS_5917	NA	1181	CLCN2	-0.138071	0.0521633828612754
GDS_5917	NA	1182	CLCN3	0.477356	0.0186466127459754
GDS_5917	NA	1183	CLCN4	-0.144858	0.0675227022248378
GDS_5917	NA	1184	CLCN5	0.713423	0.000626222066369058
GDS_5917	NA	1185	CLCN6	-0.00634057	0.913277125028841
GDS_5917	NA	1186	CLCN7	-0.2084	0.0214069900908194
GDS_5917	NA	1187	CLCNKA	0.500317	0.0468957290835687
GDS_5917	NA	1188	CLCNKB	0.261978	0.173150513343216
GDS_5917	NA	1191	CLU	0.370279	0.285697356531729
GDS_5917	NA	1192	CLIC1	0.277957	0.0106725056005666
GDS_5917	NA	1193	CLIC2	0.0935318	0.287136459517639
GDS_5917	NA	1195	CLK1	0.271253	0.015424992636715
GDS_5917	NA	1196	CLK2	0.000673556	0.99215518203853
GDS_5917	NA	1198	CLK3	-0.0260305	0.704936973893864
GDS_5917	NA	1200	TPP1	0.323583	0.0251692701037423
GDS_5917	NA	1201	CLN3	0.057147	0.42422071718445
GDS_5917	NA	1203	CLN5	0.468498	0.000150541005805562
GDS_5917	NA	1207	CLNS1A	0.411448	0.00140282758373415
GDS_5917	NA	1208	CLPS	-0.234616	0.0015417989019523
GDS_5917	NA	1209	CLPTM1	0.0849284	0.0861148334127338
GDS_5917	NA	1211	CLTA	0.292325	0.0140157541253657
GDS_5917	NA	1212	CLTB	-0.151133	0.0971927493825293
GDS_5917	NA	1213	CLTC	0.129122	0.0272749236145541
GDS_5917	NA	1215	CMA1	-0.069234	0.383217992072695
GDS_5917	NA	1230	CCR1	0.174466	0.0843720321540809
GDS_5917	NA	1231	CCR2	0.103083	0.328793187736493
GDS_5917	NA	1232	CCR3	-0.147322	0.0389762356518285
GDS_5917	NA	1233	CCR4	-0.118451	0.158966132050532
GDS_5917	NA	1234	CCR5	-0.0890281	0.236735865100189
GDS_5917	NA	1235	CCR6	-0.138141	0.00181921889194539
GDS_5917	NA	1236	CCR7	-0.0204546	0.87035049739603
GDS_5917	NA	1237	CCR8	-0.1007	0.0318105218017002
GDS_5917	NA	1238	ACKR2	-0.202566	0.0199252282304314
GDS_5917	NA	1240	CMKLR1	-0.144051	0.0892589573418201
GDS_5917	NA	1241	LTB4R	-0.181923	0.0362123634087931
GDS_5917	NA	1244	ABCC2	0.362967	0.0085228743965245
GDS_5917	NA	1258	CNGB1	-0.142845	0.0230342789256722
GDS_5917	NA	1259	CNGA1	-0.0667706	0.363559887976652
GDS_5917	NA	1261	CNGA3	-0.157037	0.00306366981001862
GDS_5917	NA	1263	PLK3	-0.105475	0.014744785821622
GDS_5917	NA	1264	CNN1	0.0245009	0.792136510907257
GDS_5917	NA	1265	CNN2	-0.256925	0.000556741644275173
